City,Date,Holiday,Weather,Flavor,Weight
ALLONE YIZHAQ,07/11/2021,FALSE,pleasant,berries,moderate
ALLONIM,07/11/2021,FALSE,pleasant,chocolate,moderate
ALLONIM,07/11/2021,FALSE,pleasant,vanilla,moderate
ALLONIM,07/11/2021,FALSE,pleasant,oreo,moderate
ALLONIM,07/11/2021,FALSE,pleasant,strawberry,moderate
ALLONIM,07/11/2021,FALSE,pleasant,berries,moderate
ALMA,07/11/2021,FALSE,pleasant,chocolate,moderate
ALMA,07/11/2021,FALSE,pleasant,vanilla,moderate
ALMA,07/11/2021,FALSE,pleasant,oreo,moderate
ALMA,07/11/2021,FALSE,pleasant,strawberry,moderate
ALMA,07/11/2021,FALSE,pleasant,berries,moderate
ALMAGOR,07/11/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,07/11/2021,FALSE,pleasant,vanilla,moderate
ALMAGOR,07/11/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,07/11/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,07/11/2021,FALSE,pleasant,berries,moderate
ALMOG,07/11/2021,FALSE,pleasant,chocolate,moderate
ALMOG,07/11/2021,FALSE,pleasant,vanilla,moderate
ALMOG,07/11/2021,FALSE,pleasant,oreo,moderate
ALMOG,07/11/2021,FALSE,pleasant,strawberry,moderate
ALMOG,07/11/2021,FALSE,pleasant,berries,moderate
ALMON,07/11/2021,FALSE,pleasant,chocolate,moderate
ALMON,07/11/2021,FALSE,pleasant,vanilla,moderate
ALMON,07/11/2021,FALSE,pleasant,oreo,moderate
ALMON,07/11/2021,FALSE,pleasant,strawberry,moderate
ALMON,07/11/2021,FALSE,pleasant,berries,moderate
ALUMIM,07/11/2021,FALSE,pleasant,chocolate,moderate
ALUMIM,07/11/2021,FALSE,pleasant,vanilla,moderate
ALUMIM,07/11/2021,FALSE,pleasant,oreo,moderate
ALUMIM,07/11/2021,FALSE,pleasant,strawberry,moderate
ALUMIM,07/11/2021,FALSE,pleasant,berries,moderate
ALUMMA,07/11/2021,FALSE,pleasant,chocolate,moderate
ALUMMA,07/11/2021,FALSE,pleasant,vanilla,moderate
ALUMMA,07/11/2021,FALSE,pleasant,oreo,moderate
ALUMMA,07/11/2021,FALSE,pleasant,strawberry,moderate
ALUMMA,07/11/2021,FALSE,pleasant,berries,moderate
ALUMMOT,07/11/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,07/11/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,07/11/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,07/11/2021,FALSE,pleasant,strawberry,moderate
ALUMMOT,07/11/2021,FALSE,pleasant,berries,moderate
AMAZYA,07/11/2021,FALSE,pleasant,chocolate,moderate
AMAZYA,07/11/2021,FALSE,pleasant,vanilla,moderate
AMAZYA,07/11/2021,FALSE,pleasant,oreo,moderate
AMAZYA,07/11/2021,FALSE,pleasant,strawberry,moderate
AMAZYA,07/11/2021,FALSE,pleasant,berries,moderate
AMIR,07/11/2021,FALSE,pleasant,chocolate,moderate
AMIR,07/11/2021,FALSE,pleasant,vanilla,moderate
AMIR,07/11/2021,FALSE,pleasant,oreo,moderate
AMIR,07/11/2021,FALSE,pleasant,strawberry,moderate
AMIR,07/11/2021,FALSE,pleasant,berries,moderate
AMIRIM,07/11/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,07/11/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,07/11/2021,FALSE,pleasant,oreo,moderate
AMIRIM,07/11/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,07/11/2021,FALSE,pleasant,berries,moderate
AMMIAD,07/11/2021,FALSE,pleasant,chocolate,moderate
AMMIAD,07/11/2021,FALSE,pleasant,vanilla,moderate
AMMIAD,07/11/2021,FALSE,pleasant,oreo,moderate
AMMIAD,07/11/2021,FALSE,pleasant,strawberry,moderate
AMMIAD,07/11/2021,FALSE,pleasant,berries,moderate
AMMIHAY,07/11/2021,FALSE,pleasant,chocolate,moderate
AMMIHAY,07/11/2021,FALSE,pleasant,vanilla,moderate
AMMIHAY,07/11/2021,FALSE,pleasant,oreo,moderate
AMMIHAY,07/11/2021,FALSE,pleasant,strawberry,moderate
AMMIHAY,07/11/2021,FALSE,pleasant,berries,moderate
AMMINADAV,07/11/2021,FALSE,pleasant,chocolate,moderate
AMMINADAV,07/11/2021,FALSE,pleasant,vanilla,moderate
AMMINADAV,07/11/2021,FALSE,pleasant,oreo,moderate
AMMINADAV,07/11/2021,FALSE,pleasant,strawberry,moderate
AMMINADAV,07/11/2021,FALSE,pleasant,berries,moderate
AMMIOZ,07/11/2021,FALSE,pleasant,chocolate,moderate
AMMIOZ,07/11/2021,FALSE,pleasant,vanilla,moderate
AMMIOZ,07/11/2021,FALSE,pleasant,oreo,moderate
AMMIOZ,07/11/2021,FALSE,pleasant,strawberry,moderate
AMMIOZ,07/11/2021,FALSE,pleasant,berries,moderate
AMMIQAM,07/11/2021,FALSE,pleasant,chocolate,moderate
AMMIQAM,07/11/2021,FALSE,pleasant,vanilla,moderate
AMMIQAM,07/11/2021,FALSE,pleasant,oreo,moderate
AMMIQAM,07/11/2021,FALSE,pleasant,strawberry,moderate
AMMIQAM,07/11/2021,FALSE,pleasant,berries,moderate
AMNUN,07/11/2021,FALSE,pleasant,chocolate,moderate
AMNUN,07/11/2021,FALSE,pleasant,vanilla,moderate
AMNUN,07/11/2021,FALSE,pleasant,oreo,moderate
AMNUN,07/11/2021,FALSE,pleasant,strawberry,moderate
AMNUN,07/11/2021,FALSE,pleasant,berries,moderate
AMQA,07/11/2021,FALSE,pleasant,chocolate,moderate
AMQA,07/11/2021,FALSE,pleasant,vanilla,moderate
AMQA,07/11/2021,FALSE,pleasant,oreo,moderate
AMQA,07/11/2021,FALSE,pleasant,strawberry,moderate
AMQA,07/11/2021,FALSE,pleasant,berries,moderate
AMUQQA,07/11/2021,FALSE,pleasant,chocolate,moderate
AMUQQA,07/11/2021,FALSE,pleasant,vanilla,moderate
AMUQQA,07/11/2021,FALSE,pleasant,oreo,moderate
AMUQQA,07/11/2021,FALSE,pleasant,strawberry,moderate
AMUQQA,07/11/2021,FALSE,pleasant,berries,moderate
ANIAM,07/11/2021,FALSE,pleasant,chocolate,moderate
ANIAM,07/11/2021,FALSE,pleasant,vanilla,moderate
ANIAM,07/11/2021,FALSE,pleasant,oreo,moderate
ANIAM,07/11/2021,FALSE,pleasant,strawberry,moderate
ANIAM,07/11/2021,FALSE,pleasant,berries,moderate
ARAB AL NAIM,07/11/2021,FALSE,pleasant,chocolate,moderate
ARAB AL NAIM,07/11/2021,FALSE,pleasant,vanilla,moderate
ARAB AL NAIM,07/11/2021,FALSE,pleasant,oreo,moderate
ARAB AL NAIM,07/11/2021,FALSE,pleasant,strawberry,moderate
ARAB AL NAIM,07/11/2021,FALSE,pleasant,berries,moderate
ARAD,07/11/2021,FALSE,pleasant,chocolate,moderate
ARAD,07/11/2021,FALSE,pleasant,vanilla,moderate
ARAD,07/11/2021,FALSE,pleasant,oreo,moderate
ARAD,07/11/2021,FALSE,pleasant,strawberry,moderate
ARAD,07/11/2021,FALSE,pleasant,berries,moderate
ARAMSHA,07/11/2021,FALSE,pleasant,chocolate,moderate
ARAMSHA,07/11/2021,FALSE,pleasant,vanilla,moderate
ARAMSHA,07/11/2021,FALSE,pleasant,oreo,moderate
ARAMSHA,07/11/2021,FALSE,pleasant,strawberry,moderate
ARAMSHA,07/11/2021,FALSE,pleasant,berries,moderate
ARARA,07/11/2021,FALSE,pleasant,chocolate,moderate
ARARA,07/11/2021,FALSE,pleasant,vanilla,moderate
ARARA,07/11/2021,FALSE,pleasant,oreo,moderate
ARARA,07/11/2021,FALSE,pleasant,strawberry,moderate
ARARA,07/11/2021,FALSE,pleasant,berries,moderate
ARARA-BANEGEV,07/11/2021,FALSE,pleasant,chocolate,moderate
ARARA-BANEGEV,07/11/2021,FALSE,pleasant,vanilla,moderate
ARARA-BANEGEV,07/11/2021,FALSE,pleasant,oreo,moderate
ARARA-BANEGEV,07/11/2021,FALSE,pleasant,strawberry,moderate
ARARA-BANEGEV,07/11/2021,FALSE,pleasant,berries,moderate
ARBEL,07/11/2021,FALSE,pleasant,chocolate,moderate
ARBEL,07/11/2021,FALSE,pleasant,vanilla,moderate
ARBEL,07/11/2021,FALSE,pleasant,oreo,moderate
ARBEL,07/11/2021,FALSE,pleasant,strawberry,moderate
ARBEL,07/11/2021,FALSE,pleasant,berries,moderate
ARGAMAN,07/11/2021,FALSE,pleasant,chocolate,moderate
ARGAMAN,07/11/2021,FALSE,pleasant,vanilla,moderate
ARGAMAN,07/11/2021,FALSE,pleasant,oreo,moderate
ARGAMAN,07/11/2021,FALSE,pleasant,strawberry,moderate
ARGAMAN,07/11/2021,FALSE,pleasant,berries,moderate
ARIEL,07/11/2021,FALSE,pleasant,chocolate,moderate
ARIEL,07/11/2021,FALSE,pleasant,vanilla,moderate
ARIEL,07/11/2021,FALSE,pleasant,oreo,moderate
ARIEL,07/11/2021,FALSE,pleasant,strawberry,moderate
ARIEL,07/11/2021,FALSE,pleasant,berries,moderate
ARRABE,07/11/2021,FALSE,pleasant,chocolate,moderate
ARRABE,07/11/2021,FALSE,pleasant,vanilla,moderate
ARRABE,07/11/2021,FALSE,pleasant,oreo,moderate
ARRABE,07/11/2021,FALSE,pleasant,strawberry,moderate
ARRABE,07/11/2021,FALSE,pleasant,berries,moderate
ARSUF,07/11/2021,FALSE,pleasant,chocolate,moderate
ARSUF,07/11/2021,FALSE,pleasant,vanilla,moderate
ARSUF,07/11/2021,FALSE,pleasant,oreo,moderate
ARSUF,07/11/2021,FALSE,pleasant,strawberry,moderate
ARSUF,07/11/2021,FALSE,pleasant,berries,moderate
ARUGOT,07/11/2021,FALSE,pleasant,chocolate,moderate
ARUGOT,07/11/2021,FALSE,pleasant,vanilla,moderate
ARUGOT,07/11/2021,FALSE,pleasant,oreo,moderate
ARUGOT,07/11/2021,FALSE,pleasant,strawberry,moderate
ARUGOT,07/11/2021,FALSE,pleasant,berries,moderate
ASERET,07/11/2021,FALSE,pleasant,chocolate,moderate
ASERET,07/11/2021,FALSE,pleasant,vanilla,moderate
ASERET,07/11/2021,FALSE,pleasant,oreo,moderate
ASERET,07/11/2021,FALSE,pleasant,strawberry,moderate
ASERET,07/11/2021,FALSE,pleasant,berries,moderate
ASFAR,07/11/2021,FALSE,pleasant,chocolate,moderate
ASFAR,07/11/2021,FALSE,pleasant,vanilla,moderate
ASFAR,07/11/2021,FALSE,pleasant,oreo,moderate
ASFAR,07/11/2021,FALSE,pleasant,strawberry,moderate
ASFAR,07/11/2021,FALSE,pleasant,berries,moderate
ASHALIM,07/11/2021,FALSE,pleasant,chocolate,moderate
ASHALIM,07/11/2021,FALSE,pleasant,vanilla,moderate
ASHALIM,07/11/2021,FALSE,pleasant,oreo,moderate
ASHALIM,07/11/2021,FALSE,pleasant,strawberry,moderate
ASHALIM,07/11/2021,FALSE,pleasant,berries,moderate
ASHDOD,07/11/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,07/11/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,07/11/2021,FALSE,pleasant,oreo,moderate
ASHDOD,07/11/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,07/11/2021,FALSE,pleasant,berries,moderate
ASHDOT YAAQOV(IHUD),07/11/2021,FALSE,pleasant,chocolate,moderate
ASHDOT YAAQOV(IHUD),07/11/2021,FALSE,pleasant,vanilla,moderate
ASHDOT YAAQOV(IHUD),07/11/2021,FALSE,pleasant,oreo,moderate
ASHDOT YAAQOV(IHUD),07/11/2021,FALSE,pleasant,strawberry,moderate
ASHDOT YAAQOV(IHUD),07/11/2021,FALSE,pleasant,berries,moderate
ASHDOT YAAQOV(MEUHAD),07/11/2021,FALSE,pleasant,chocolate,moderate
ASHDOT YAAQOV(MEUHAD),07/11/2021,FALSE,pleasant,vanilla,moderate
ASHDOT YAAQOV(MEUHAD),07/11/2021,FALSE,pleasant,oreo,moderate
ASHDOT YAAQOV(MEUHAD),07/11/2021,FALSE,pleasant,strawberry,moderate
ASHDOT YAAQOV(MEUHAD),07/11/2021,FALSE,pleasant,berries,moderate
ASHERAT,07/11/2021,FALSE,pleasant,chocolate,moderate
ASHERAT,07/11/2021,FALSE,pleasant,vanilla,moderate
ASHERAT,07/11/2021,FALSE,pleasant,oreo,moderate
ASHERAT,07/11/2021,FALSE,pleasant,strawberry,moderate
ASHERAT,07/11/2021,FALSE,pleasant,berries,moderate
ASHQELON,07/11/2021,FALSE,pleasant,chocolate,moderate
ASHQELON,07/11/2021,FALSE,pleasant,vanilla,moderate
ASHQELON,07/11/2021,FALSE,pleasant,oreo,moderate
ASHQELON,07/11/2021,FALSE,pleasant,strawberry,moderate
ASHQELON,07/11/2021,FALSE,pleasant,berries,moderate
ATERET,07/11/2021,FALSE,pleasant,chocolate,moderate
ATERET,07/11/2021,FALSE,pleasant,vanilla,moderate
ATERET,07/11/2021,FALSE,pleasant,oreo,moderate
ATERET,07/11/2021,FALSE,pleasant,strawberry,moderate
ATERET,07/11/2021,FALSE,pleasant,berries,moderate
ATLIT,07/11/2021,FALSE,pleasant,chocolate,moderate
ATLIT,07/11/2021,FALSE,pleasant,vanilla,moderate
ATLIT,07/11/2021,FALSE,pleasant,oreo,moderate
ATLIT,07/11/2021,FALSE,pleasant,strawberry,moderate
ATLIT,07/11/2021,FALSE,pleasant,berries,moderate
ATSMON SEGEV,07/11/2021,FALSE,pleasant,chocolate,moderate
ATSMON SEGEV,07/11/2021,FALSE,pleasant,vanilla,moderate
ATSMON SEGEV,07/11/2021,FALSE,pleasant,oreo,moderate
ATSMON SEGEV,07/11/2021,FALSE,pleasant,strawberry,moderate
ATSMON SEGEV,07/11/2021,FALSE,pleasant,berries,moderate
AVDON,07/11/2021,FALSE,pleasant,chocolate,moderate
AVDON,07/11/2021,FALSE,pleasant,vanilla,moderate
AVDON,07/11/2021,FALSE,pleasant,oreo,moderate
AVDON,07/11/2021,FALSE,pleasant,strawberry,moderate
AVDON,07/11/2021,FALSE,pleasant,berries,moderate
AVENAT,07/11/2021,FALSE,pleasant,chocolate,moderate
AVENAT,07/11/2021,FALSE,pleasant,vanilla,moderate
AVENAT,07/11/2021,FALSE,pleasant,oreo,moderate
AVENAT,07/11/2021,FALSE,pleasant,strawberry,moderate
AVENAT,07/11/2021,FALSE,pleasant,berries,moderate
AVIEL,07/11/2021,FALSE,pleasant,chocolate,moderate
AVIEL,07/11/2021,FALSE,pleasant,vanilla,moderate
AVIEL,07/11/2021,FALSE,pleasant,oreo,moderate
AVIEL,07/11/2021,FALSE,pleasant,strawberry,moderate
AVIEL,07/11/2021,FALSE,pleasant,berries,moderate
AVIEZER,07/11/2021,FALSE,pleasant,chocolate,moderate
AVIEZER,07/11/2021,FALSE,pleasant,vanilla,moderate
AVIEZER,07/11/2021,FALSE,pleasant,oreo,moderate
AVIEZER,07/11/2021,FALSE,pleasant,strawberry,moderate
AVIEZER,07/11/2021,FALSE,pleasant,berries,moderate
AVIGEDOR,07/11/2021,FALSE,pleasant,chocolate,moderate
AVIGEDOR,07/11/2021,FALSE,pleasant,vanilla,moderate
AVIGEDOR,07/11/2021,FALSE,pleasant,oreo,moderate
AVIGEDOR,07/11/2021,FALSE,pleasant,strawberry,moderate
AVIGEDOR,07/11/2021,FALSE,pleasant,berries,moderate
AVIHAYIL,07/11/2021,FALSE,pleasant,chocolate,moderate
AVIHAYIL,07/11/2021,FALSE,pleasant,vanilla,moderate
AVIHAYIL,07/11/2021,FALSE,pleasant,oreo,moderate
AVIHAYIL,07/11/2021,FALSE,pleasant,strawberry,moderate
AVIHAYIL,07/11/2021,FALSE,pleasant,berries,moderate
AVITAL,07/11/2021,FALSE,pleasant,chocolate,moderate
AVITAL,07/11/2021,FALSE,pleasant,vanilla,moderate
AVITAL,07/11/2021,FALSE,pleasant,oreo,moderate
AVITAL,07/11/2021,FALSE,pleasant,strawberry,moderate
AVITAL,07/11/2021,FALSE,pleasant,berries,moderate
AVIVIM,07/11/2021,FALSE,pleasant,chocolate,moderate
AVIVIM,07/11/2021,FALSE,pleasant,vanilla,moderate
AVIVIM,07/11/2021,FALSE,pleasant,oreo,moderate
AVIVIM,07/11/2021,FALSE,pleasant,strawberry,moderate
AVIVIM,07/11/2021,FALSE,pleasant,berries,moderate
AVNE ETAN,07/11/2021,FALSE,pleasant,chocolate,moderate
AVNE ETAN,07/11/2021,FALSE,pleasant,vanilla,moderate
AVNE ETAN,07/11/2021,FALSE,pleasant,oreo,moderate
AVNE ETAN,07/11/2021,FALSE,pleasant,strawberry,moderate
AVNE ETAN,07/11/2021,FALSE,pleasant,berries,moderate
AVNE HEFEZ,07/11/2021,FALSE,pleasant,chocolate,moderate
AVNE HEFEZ,07/11/2021,FALSE,pleasant,vanilla,moderate
AVNE HEFEZ,07/11/2021,FALSE,pleasant,oreo,moderate
AVNE HEFEZ,07/11/2021,FALSE,pleasant,strawberry,moderate
AVNE HEFEZ,07/11/2021,FALSE,pleasant,berries,moderate
AVSHALOM,07/11/2021,FALSE,pleasant,chocolate,moderate
AVSHALOM,07/11/2021,FALSE,pleasant,vanilla,moderate
AVSHALOM,07/11/2021,FALSE,pleasant,oreo,moderate
AVSHALOM,07/11/2021,FALSE,pleasant,strawberry,moderate
AVSHALOM,07/11/2021,FALSE,pleasant,berries,moderate
AVTALYON,07/11/2021,FALSE,pleasant,chocolate,moderate
AVTALYON,07/11/2021,FALSE,pleasant,vanilla,moderate
AVTALYON,07/11/2021,FALSE,pleasant,oreo,moderate
AVTALYON,07/11/2021,FALSE,pleasant,strawberry,moderate
AVTALYON,07/11/2021,FALSE,pleasant,berries,moderate
AYANOT,07/11/2021,FALSE,pleasant,chocolate,moderate
AYANOT,07/11/2021,FALSE,pleasant,vanilla,moderate
AYANOT,07/11/2021,FALSE,pleasant,oreo,moderate
AYANOT,07/11/2021,FALSE,pleasant,strawberry,moderate
AYANOT,07/11/2021,FALSE,pleasant,berries,moderate
AYYELET HASHAHAR,07/11/2021,FALSE,pleasant,chocolate,moderate
AYYELET HASHAHAR,07/11/2021,FALSE,pleasant,vanilla,moderate
AYYELET HASHAHAR,07/11/2021,FALSE,pleasant,oreo,moderate
AYYELET HASHAHAR,07/11/2021,FALSE,pleasant,strawberry,moderate
AYYELET HASHAHAR,07/11/2021,FALSE,pleasant,berries,moderate
AZARYA,07/11/2021,FALSE,pleasant,chocolate,moderate
AZARYA,07/11/2021,FALSE,pleasant,vanilla,moderate
AZARYA,07/11/2021,FALSE,pleasant,oreo,moderate
AZARYA,07/11/2021,FALSE,pleasant,strawberry,moderate
AZARYA,07/11/2021,FALSE,pleasant,berries,moderate
AZOR,07/11/2021,FALSE,pleasant,chocolate,moderate
AZOR,07/11/2021,FALSE,pleasant,vanilla,moderate
AZOR,07/11/2021,FALSE,pleasant,oreo,moderate
AZOR,07/11/2021,FALSE,pleasant,strawberry,moderate
AZOR,07/11/2021,FALSE,pleasant,berries,moderate
AZRIEL,07/11/2021,FALSE,pleasant,chocolate,moderate
AZRIEL,07/11/2021,FALSE,pleasant,vanilla,moderate
AZRIEL,07/11/2021,FALSE,pleasant,oreo,moderate
AZRIEL,07/11/2021,FALSE,pleasant,strawberry,moderate
AZRIEL,07/11/2021,FALSE,pleasant,berries,moderate
AZRIQAM,07/11/2021,FALSE,pleasant,chocolate,moderate
AZRIQAM,07/11/2021,FALSE,pleasant,vanilla,moderate
AZRIQAM,07/11/2021,FALSE,pleasant,oreo,moderate
AZRIQAM,07/11/2021,FALSE,pleasant,strawberry,moderate
AZRIQAM,07/11/2021,FALSE,pleasant,berries,moderate
BAHAN,07/11/2021,FALSE,pleasant,chocolate,moderate
BAHAN,07/11/2021,FALSE,pleasant,vanilla,moderate
BAHAN,07/11/2021,FALSE,pleasant,oreo,moderate
BAHAN,07/11/2021,FALSE,pleasant,strawberry,moderate
BAHAN,07/11/2021,FALSE,pleasant,berries,moderate
BALFURYA,07/11/2021,FALSE,pleasant,chocolate,moderate
BALFURYA,07/11/2021,FALSE,pleasant,vanilla,moderate
BALFURYA,07/11/2021,FALSE,pleasant,oreo,moderate
BALFURYA,07/11/2021,FALSE,pleasant,strawberry,moderate
BALFURYA,07/11/2021,FALSE,pleasant,berries,moderate
BAQA AL-GHARBIYYE,07/11/2021,FALSE,pleasant,chocolate,moderate
BAQA AL-GHARBIYYE,07/11/2021,FALSE,pleasant,vanilla,moderate
BAQA AL-GHARBIYYE,07/11/2021,FALSE,pleasant,oreo,moderate
BAQA AL-GHARBIYYE,07/11/2021,FALSE,pleasant,strawberry,moderate
BAQA AL-GHARBIYYE,07/11/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,07/11/2021,FALSE,pleasant,chocolate,moderate
BAR GIYYORA,07/11/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,07/11/2021,FALSE,pleasant,oreo,moderate
BAR GIYYORA,07/11/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,07/11/2021,FALSE,pleasant,berries,moderate
BAR YOHAY,07/11/2021,FALSE,pleasant,chocolate,moderate
BAR YOHAY,07/11/2021,FALSE,pleasant,vanilla,moderate
BAR YOHAY,07/11/2021,FALSE,pleasant,oreo,moderate
BAR YOHAY,07/11/2021,FALSE,pleasant,strawberry,moderate
BAR YOHAY,07/11/2021,FALSE,pleasant,berries,moderate
BARAM,07/11/2021,FALSE,pleasant,chocolate,moderate
BARAM,07/11/2021,FALSE,pleasant,vanilla,moderate
BARAM,07/11/2021,FALSE,pleasant,oreo,moderate
BARAM,07/11/2021,FALSE,pleasant,strawberry,moderate
BARAM,07/11/2021,FALSE,pleasant,berries,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,chocolate,moderate
ARUGOT,08/11/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,08/11/2021,FALSE,pleasant,berries,moderate
ASHDOT YAAQOV(IHUD),08/11/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,08/11/2021,FALSE,pleasant,oreo,moderate
ABBIRIM,08/11/2021,FALSE,pleasant,chocolate,moderate
ABBIRIM,08/11/2021,FALSE,pleasant,vanilla,moderate
ABBIRIM,08/11/2021,FALSE,pleasant,oreo,moderate
ABBIRIM,08/11/2021,FALSE,pleasant,strawberry,moderate
ABBIRIM,08/11/2021,FALSE,pleasant,berries,moderate
ABU GHOSH,08/11/2021,FALSE,pleasant,chocolate,moderate
ABU GHOSH,08/11/2021,FALSE,pleasant,vanilla,moderate
ABU GHOSH,08/11/2021,FALSE,pleasant,oreo,moderate
ABU GHOSH,08/11/2021,FALSE,pleasant,strawberry,moderate
ABU GHOSH,08/11/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,08/11/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,08/11/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,08/11/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,08/11/2021,FALSE,pleasant,strawberry,moderate
ABU QUREINAT,08/11/2021,FALSE,pleasant,berries,moderate
ABU SINAN,08/11/2021,FALSE,pleasant,chocolate,moderate
ABU SINAN,08/11/2021,FALSE,pleasant,vanilla,moderate
ABU SINAN,08/11/2021,FALSE,pleasant,oreo,moderate
ABU SINAN,08/11/2021,FALSE,pleasant,strawberry,moderate
ABU SINAN,08/11/2021,FALSE,pleasant,berries,moderate
ABU TULUL,08/11/2021,FALSE,pleasant,chocolate,moderate
ABU TULUL,08/11/2021,FALSE,pleasant,vanilla,moderate
ABU TULUL,08/11/2021,FALSE,pleasant,oreo,moderate
ABU TULUL,08/11/2021,FALSE,pleasant,strawberry,moderate
ABU TULUL,08/11/2021,FALSE,pleasant,berries,moderate
ADAMIT,08/11/2021,FALSE,pleasant,chocolate,moderate
ADAMIT,08/11/2021,FALSE,pleasant,vanilla,moderate
ADAMIT,08/11/2021,FALSE,pleasant,oreo,moderate
ADAMIT,08/11/2021,FALSE,pleasant,strawberry,moderate
ADAMIT,08/11/2021,FALSE,pleasant,berries,moderate
ADANIM,08/11/2021,FALSE,pleasant,chocolate,moderate
ADANIM,08/11/2021,FALSE,pleasant,vanilla,moderate
ADANIM,08/11/2021,FALSE,pleasant,oreo,moderate
ADANIM,08/11/2021,FALSE,pleasant,strawberry,moderate
ADANIM,08/11/2021,FALSE,pleasant,berries,moderate
ADDERET,08/11/2021,FALSE,pleasant,chocolate,moderate
ADDERET,08/11/2021,FALSE,pleasant,vanilla,moderate
ADDERET,08/11/2021,FALSE,pleasant,oreo,moderate
ADDERET,08/11/2021,FALSE,pleasant,strawberry,moderate
ADDERET,08/11/2021,FALSE,pleasant,berries,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,chocolate,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,vanilla,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,oreo,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,strawberry,moderate
ADDIRIM,08/11/2021,FALSE,pleasant,berries,moderate
ADI,08/11/2021,FALSE,pleasant,chocolate,moderate
ADI,08/11/2021,FALSE,pleasant,vanilla,moderate
ADI,08/11/2021,FALSE,pleasant,oreo,moderate
ADI,08/11/2021,FALSE,pleasant,strawberry,moderate
ADI,08/11/2021,FALSE,pleasant,berries,moderate
ADORA,08/11/2021,FALSE,pleasant,chocolate,moderate
ADORA,08/11/2021,FALSE,pleasant,vanilla,moderate
ADORA,08/11/2021,FALSE,pleasant,oreo,moderate
ADORA,08/11/2021,FALSE,pleasant,strawberry,moderate
ADORA,08/11/2021,FALSE,pleasant,berries,moderate
AFEQ,08/11/2021,FALSE,pleasant,chocolate,moderate
AFEQ,08/11/2021,FALSE,pleasant,vanilla,moderate
AFEQ,08/11/2021,FALSE,pleasant,oreo,moderate
AFEQ,08/11/2021,FALSE,pleasant,strawberry,moderate
AFEQ,08/11/2021,FALSE,pleasant,berries,moderate
AFIQ,08/11/2021,FALSE,pleasant,chocolate,moderate
AFIQ,08/11/2021,FALSE,pleasant,vanilla,moderate
AFIQ,08/11/2021,FALSE,pleasant,oreo,moderate
AFIQ,08/11/2021,FALSE,pleasant,strawberry,moderate
AFIQ,08/11/2021,FALSE,pleasant,berries,moderate
AFIQIM,08/11/2021,FALSE,pleasant,chocolate,moderate
AFIQIM,08/11/2021,FALSE,pleasant,vanilla,moderate
AFIQIM,08/11/2021,FALSE,pleasant,oreo,moderate
AFIQIM,08/11/2021,FALSE,pleasant,strawberry,moderate
AFIQIM,08/11/2021,FALSE,pleasant,berries,moderate
AFULA,08/11/2021,FALSE,pleasant,chocolate,moderate
AFULA,08/11/2021,FALSE,pleasant,vanilla,moderate
AFULA,08/11/2021,FALSE,pleasant,oreo,moderate
AFULA,08/11/2021,FALSE,pleasant,strawberry,moderate
AFULA,08/11/2021,FALSE,pleasant,berries,moderate
AGUR,08/11/2021,FALSE,pleasant,chocolate,moderate
AGUR,08/11/2021,FALSE,pleasant,vanilla,moderate
AGUR,08/11/2021,FALSE,pleasant,oreo,moderate
AGUR,08/11/2021,FALSE,pleasant,strawberry,moderate
AGUR,08/11/2021,FALSE,pleasant,berries,moderate
AHAWA,08/11/2021,FALSE,pleasant,chocolate,moderate
AHAWA,08/11/2021,FALSE,pleasant,vanilla,moderate
AHAWA,08/11/2021,FALSE,pleasant,oreo,moderate
AHAWA,08/11/2021,FALSE,pleasant,strawberry,moderate
AHAWA,08/11/2021,FALSE,pleasant,berries,moderate
AHIEZER,08/11/2021,FALSE,pleasant,chocolate,moderate
AHIEZER,08/11/2021,FALSE,pleasant,vanilla,moderate
AHIEZER,08/11/2021,FALSE,pleasant,oreo,moderate
AHIEZER,08/11/2021,FALSE,pleasant,strawberry,moderate
