City,Date,Holiday,Weather,Flavor,Weight
ALMAGOR,26/09/2021,TRUE,hot,chocolate,high
BAR GIYYORA,26/09/2021,TRUE,hot,vanilla,high
ALUMMOT,26/09/2021,TRUE,hot,oreo,very high
ANI'AM,26/09/2021,TRUE,hot,chocolate,very high
AMIRIM,26/09/2021,TRUE,hot,strawberry,high
ANI'AM,26/09/2021,TRUE,hot,vanilla,high
AFEQ,26/09/2021,TRUE,hot,vanilla,very high
AMMI'AD,26/09/2021,TRUE,hot,oreo,high
ASHDOD,26/09/2021,TRUE,hot,strawberry,very high
AL SAYYID,26/09/2021,TRUE,hot,chocolate,high
ALE ZAHAV,26/09/2021,TRUE,hot,oreo,high
ALUMMA,26/09/2021,TRUE,hot,vanilla,high
ANI'AM,26/09/2021,TRUE,hot,berries,high
AMMI'AD,27/09/2021,TRUE,hot,oreo,high
AMMI'AD,27/09/2021,TRUE,hot,strawberry,high
AHUZZAM,27/09/2021,TRUE,hot,strawberry,high
ALUMMOT,27/09/2021,TRUE,hot,oreo,high
ALUMMOT,27/09/2021,TRUE,hot,chocolate,high
ASHDOD,27/09/2021,TRUE,hot,oreo,very high
BAR GIYYORA,27/09/2021,FALSE,hot,vanilla,high
ASHDOD,27/09/2021,TRUE,hot,oreo,high
AVDON,27/09/2021,TRUE,hot,strawberry,very high
ASHDOD,27/09/2021,TRUE,hot,oreo,very high
ANI'AM,27/09/2021,TRUE,hot,vanilla,very high
AR'ARA-BANEGEV,27/09/2021,TRUE,hot,vanilla,very high
ATERET,27/09/2021,TRUE,hot,chocolate,very high
ALUMMOT,27/09/2021,FALSE,hot,chocolate,high
AMMI'AD,27/09/2021,TRUE,hot,chocolate,high
ALUMMOT,27/09/2021,FALSE,hot,oreo,high
ALUMMOT,27/09/2021,TRUE,hot,oreo,very high
ASHDOD,27/09/2021,TRUE,hot,chocolate,very high
ALLONIM,27/09/2021,TRUE,hot,strawberry,high
ALMAGOR,27/09/2021,TRUE,hot,vanilla,very high
AMIRIM,27/09/2021,TRUE,hot,berries,high
ANI'AM,27/09/2021,TRUE,hot,strawberry,very high
AHUZZAM,27/09/2021,TRUE,hot,strawberry,very high
AMMI'AD,27/09/2021,TRUE,hot,strawberry,high
AVSHALOM,27/09/2021,TRUE,hot,strawberry,very high
ALUMMOT,27/09/2021,TRUE,hot,berries,high
ARAMSHA,27/09/2021,FALSE,hot,oreo,high
AHUZZAM,27/09/2021,TRUE,hot,vanilla,very high
ANI'AM,27/09/2021,TRUE,hot,berries,high
AMIRIM,27/09/2021,TRUE,hot,vanilla,very high
ALLONE HABASHAN,27/09/2021,TRUE,hot,chocolate,high
ARUGOT,27/09/2021,FALSE,hot,strawberry,high
BAR GIYYORA,27/09/2021,TRUE,hot,vanilla,high
ABU QUREINAT,27/09/2021,TRUE,hot,berries,high
ATSMON SEGEV,27/09/2021,TRUE,hot,berries,very high
AVNE ETAN,27/09/2021,TRUE,hot,chocolate,very high
ATERET,27/09/2021,TRUE,hot,vanilla,very high
ASHDOD,27/09/2021,FALSE,hot,chocolate,high
AMIRIM,27/09/2021,TRUE,hot,vanilla,very high
ADDERET,27/09/2021,TRUE,hot,strawberry,high
ARI'EL,27/09/2021,TRUE,hot,strawberry,very high
ALMAGOR,27/09/2021,TRUE,hot,strawberry,high
AHUZZAM,27/09/2021,TRUE,hot,berries,very high
AHUZZAM,27/09/2021,TRUE,hot,oreo,very high
AMIRIM,27/09/2021,TRUE,hot,chocolate,very high
BAR GIYYORA,27/09/2021,FALSE,hot,berries,high
ARBEL,27/09/2021,TRUE,hot,berries,very high
AMIRIM,27/09/2021,TRUE,hot,vanilla,high
AHUZZAM,27/09/2021,TRUE,hot,chocolate,very high
ABU SINAN,27/09/2021,TRUE,hot,strawberry,very high
ADDIRIM,27/09/2021,TRUE,hot,oreo,very high
ASHDOD,27/09/2021,FALSE,hot,oreo,high
ALUMMOT,27/09/2021,TRUE,hot,oreo,very high
AMMIHAY,27/09/2021,TRUE,hot,oreo,very high
AHUZZAM,27/09/2021,TRUE,hot,chocolate,very high
ANI'AM,27/09/2021,FALSE,hot,strawberry,high
AHUZZAM,27/09/2021,TRUE,hot,berries,high
ANI'AM,27/09/2021,TRUE,hot,berries,very high
AMMI'AD,27/09/2021,TRUE,hot,vanilla,high
ASHDOD,27/09/2021,TRUE,hot,berries,very high
AHUZZAT BARAQ,27/09/2021,TRUE,hot,berries,very high
ANI'AM,27/09/2021,TRUE,hot,oreo,high
ALUMMOT,27/09/2021,TRUE,hot,oreo,high
AVIHAYIL,27/09/2021,TRUE,hot,chocolate,high
BAR YOHAY,27/09/2021,TRUE,hot,berries,high
AMIRIM,27/09/2021,TRUE,hot,vanilla,very high
AHUZZAM,27/09/2021,TRUE,hot,strawberry,very high
BAR GIYYORA,27/09/2021,TRUE,hot,strawberry,very high
AMMI'AD,28/09/2021,TRUE,hot,berries,high
ATLIT,28/09/2021,TRUE,hot,berries,very high
ASHALIM,28/09/2021,TRUE,hot,berries,high
ATERET,28/09/2021,FALSE,hot,vanilla,high
ALMAGOR,28/09/2021,TRUE,hot,berries,high
ASHDOD,28/09/2021,FALSE,hot,vanilla,high
ALMAGOR,28/09/2021,TRUE,hot,strawberry,very high
ALUMMOT,28/09/2021,TRUE,hot,berries,very high
ANI'AM,28/09/2021,TRUE,hot,oreo,high
ASHDOD,28/09/2021,TRUE,hot,berries,high
ABU QUREINAT,28/09/2021,TRUE,hot,strawberry,very high
ALMAGOR,28/09/2021,TRUE,hot,oreo,high
AMIR,28/09/2021,TRUE,hot,oreo,high
ABU QUREINAT,28/09/2021,FALSE,hot,strawberry,high
ABU SINAN,28/09/2021,FALSE,hot,berries,high
ASHALIM,28/09/2021,TRUE,hot,strawberry,high
ATERET,28/09/2021,TRUE,hot,vanilla,very high
AZRIQAM,28/09/2021,FALSE,hot,strawberry,high
AHUZZAM,28/09/2021,TRUE,hot,oreo,very high
BAR GIYYORA,28/09/2021,TRUE,hot,berries,very high
ABU QUREINAT,28/09/2021,TRUE,hot,oreo,high
AMMI'AD,28/09/2021,TRUE,hot,vanilla,very high
AMMI'AD,28/09/2021,TRUE,hot,strawberry,very high
ATERET,28/09/2021,TRUE,hot,berries,very high
ALUMMOT,28/09/2021,TRUE,hot,oreo,very high
BAR'AM,28/09/2021,TRUE,hot,strawberry,very high
AL-ARYAN,28/09/2021,TRUE,hot,vanilla,high
AMMI'AD,28/09/2021,FALSE,hot,berries,high
AHUZZAM,28/09/2021,TRUE,hot,chocolate,high
ALUMMOT,28/09/2021,TRUE,hot,vanilla,very high
AMIRIM,28/09/2021,FALSE,hot,chocolate,high
ALLONE YIZHAQ,28/09/2021,TRUE,hot,strawberry,very high
AHUZZAM,28/09/2021,TRUE,hot,chocolate,very high
AYYELET HASHAHAR,28/09/2021,TRUE,hot,berries,very high
AMIRIM,28/09/2021,TRUE,hot,berries,high
ABU QUREINAT,28/09/2021,TRUE,hot,berries,very high
ANI'AM,28/09/2021,TRUE,hot,vanilla,high
ABU QUREINAT,28/09/2021,TRUE,hot,vanilla,high
ASHDOD,28/09/2021,FALSE,hot,oreo,high
ATSMON SEGEV,28/09/2021,TRUE,hot,vanilla,high
ANI'AM,28/09/2021,FALSE,hot,vanilla,high
ATERET,28/09/2021,TRUE,hot,strawberry,high
ASHDOD,28/09/2021,TRUE,hot,strawberry,very high
AZRIQAM,28/09/2021,TRUE,hot,berries,high
ALE ZAHAV,28/09/2021,FALSE,hot,vanilla,high
AMIRIM,29/09/2021,FALSE,hot,chocolate,high
ARI'EL,29/09/2021,FALSE,hot,strawberry,high
BAR GIYYORA,29/09/2021,FALSE,hot,berries,high
AGUR,29/09/2021,FALSE,hot,oreo,high
ALMAGOR,29/09/2021,FALSE,hot,oreo,high
ALUMMOT,29/09/2021,FALSE,hot,vanilla,high
ASHDOD,29/09/2021,FALSE,hot,oreo,high
AMMI'AD,29/09/2021,FALSE,hot,vanilla,high
ALLONE ABBA,30/09/2021,FALSE,hot,oreo,high
ALMAGOR,30/09/2021,FALSE,hot,strawberry,high
ALMAGOR,30/09/2021,FALSE,hot,strawberry,high
ABU QUREINAT,30/09/2021,FALSE,hot,vanilla,high
ANI'AM,30/09/2021,FALSE,hot,strawberry,high
BAR GIYYORA,01/10/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,01/10/2021,FALSE,pleasant,oreo,moderate
AFEQ,01/10/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,01/10/2021,FALSE,pleasant,berries,moderate
AL-AZY,01/10/2021,FALSE,pleasant,berries,moderate
ABU QUREINAT,01/10/2021,FALSE,pleasant,chocolate,moderate
ALUMMA,01/10/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,01/10/2021,FALSE,pleasant,berries,moderate
ANI'AM,02/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,02/10/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,02/10/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,02/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,02/10/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,02/10/2021,FALSE,pleasant,chocolate,moderate
AMNUN,02/10/2021,FALSE,pleasant,chocolate,moderate
ALLON HAGALIL,02/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,02/10/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,02/10/2021,FALSE,pleasant,berries,moderate
AVDON,03/10/2021,FALSE,pleasant,berries,moderate
ASHDOD,03/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,03/10/2021,FALSE,pleasant,berries,moderate
ANI'AM,03/10/2021,FALSE,pleasant,oreo,moderate
BAHAN,03/10/2021,FALSE,pleasant,berries,moderate
ANI'AM,03/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,03/10/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,03/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,03/10/2021,FALSE,pleasant,vanilla,moderate
AFIQ,03/10/2021,FALSE,pleasant,strawberry,moderate
ATERET,03/10/2021,FALSE,pleasant,oreo,moderate
BAR GIYYORA,04/10/2021,FALSE,pleasant,chocolate,moderate
ADAMIT,04/10/2021,FALSE,pleasant,strawberry,moderate
AGUR,04/10/2021,FALSE,pleasant,strawberry,moderate
AVNE HEFEZ,04/10/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,04/10/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,04/10/2021,FALSE,pleasant,berries,moderate
ASHDOD,04/10/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,04/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,05/10/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,05/10/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,05/10/2021,FALSE,pleasant,strawberry,moderate
AVIVIM,06/10/2021,FALSE,pleasant,chocolate,moderate
BAR'AM,06/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,06/10/2021,FALSE,pleasant,vanilla,moderate
BAR'AM,06/10/2021,FALSE,pleasant,oreo,moderate
ATERET,06/10/2021,FALSE,pleasant,oreo,moderate
AYYELET HASHAHAR,06/10/2021,FALSE,pleasant,oreo,moderate
AMQA,06/10/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,06/10/2021,FALSE,pleasant,berries,moderate
ARAD,07/10/2021,FALSE,pleasant,oreo,moderate
AHIHUD,07/10/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,07/10/2021,FALSE,pleasant,strawberry,moderate
ABU QUREINAT,07/10/2021,FALSE,pleasant,vanilla,moderate
AVI'EZER,07/10/2021,FALSE,pleasant,oreo,moderate
ALUMMOT,08/10/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,08/10/2021,FALSE,pleasant,berries,moderate
ATERET,08/10/2021,FALSE,pleasant,strawberry,moderate
AVIHAYIL,08/10/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,08/10/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,08/10/2021,FALSE,pleasant,chocolate,moderate
ALUMIM,09/10/2021,FALSE,pleasant,strawberry,moderate
ATERET,09/10/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,09/10/2021,FALSE,pleasant,strawberry,moderate
AL SAYYID,09/10/2021,FALSE,pleasant,strawberry,moderate
ATERET,09/10/2021,FALSE,pleasant,chocolate,moderate
AMMI'AD,09/10/2021,FALSE,pleasant,oreo,moderate
ATERET,09/10/2021,FALSE,pleasant,oreo,moderate
AVENAT,09/10/2021,FALSE,pleasant,vanilla,moderate
ABBIRIM,09/10/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,09/10/2021,FALSE,pleasant,berries,moderate
ADDIRIM,09/10/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,10/10/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,10/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,10/10/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,10/10/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,10/10/2021,FALSE,pleasant,berries,moderate
AMMI'AD,10/10/2021,FALSE,pleasant,strawberry,moderate
ALLONIM,10/10/2021,FALSE,pleasant,berries,moderate
ABBIRIM,10/10/2021,FALSE,pleasant,oreo,moderate
ALMOG,10/10/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,11/10/2021,FALSE,pleasant,berries,moderate
ATERET,11/10/2021,FALSE,pleasant,berries,moderate
ANI'AM,11/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,11/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,11/10/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,11/10/2021,FALSE,pleasant,oreo,moderate
AVIHAYIL,11/10/2021,FALSE,pleasant,chocolate,moderate
BAR GIYYORA,11/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,11/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,11/10/2021,FALSE,pleasant,strawberry,moderate
AFULA,12/10/2021,FALSE,pleasant,berries,moderate
AGUR,12/10/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,12/10/2021,FALSE,pleasant,oreo,moderate
AVNE ETAN,12/10/2021,FALSE,pleasant,berries,moderate
ASHDOD,12/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,12/10/2021,FALSE,pleasant,berries,moderate
ASHERAT,13/10/2021,FALSE,pleasant,chocolate,moderate
ATERET,13/10/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,13/10/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,13/10/2021,FALSE,pleasant,vanilla,moderate
AVIHAYIL,13/10/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,13/10/2021,FALSE,pleasant,strawberry,moderate
ABU QUREINAT,13/10/2021,FALSE,pleasant,strawberry,moderate
ADANIM,14/10/2021,FALSE,pleasant,berries,moderate
AHUZZAM,14/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,14/10/2021,FALSE,pleasant,oreo,moderate
ATERET,14/10/2021,FALSE,pleasant,berries,moderate
AHUZZAM,14/10/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,14/10/2021,FALSE,pleasant,berries,moderate
AMMI'AD,14/10/2021,FALSE,pleasant,berries,moderate
ATERET,15/10/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,15/10/2021,FALSE,pleasant,berries,moderate
ABU TULUL,15/10/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,15/10/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,15/10/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,15/10/2021,FALSE,pleasant,strawberry,moderate
AL-ARYAN,16/10/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,16/10/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,16/10/2021,FALSE,pleasant,oreo,moderate
ASHDOD,16/10/2021,FALSE,pleasant,oreo,moderate
AMIRIM,16/10/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,16/10/2021,FALSE,pleasant,strawberry,moderate
AGUR,16/10/2021,FALSE,pleasant,vanilla,moderate
ALMAGOR,16/10/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,16/10/2021,FALSE,pleasant,vanilla,moderate
ARAB AL NAIM,16/10/2021,FALSE,pleasant,vanilla,moderate
ATLIT,17/10/2021,FALSE,pleasant,berries,moderate
AHUZZAM,17/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,17/10/2021,FALSE,pleasant,strawberry,moderate
ARGAMAN,17/10/2021,FALSE,pleasant,chocolate,moderate
ATERET,17/10/2021,FALSE,pleasant,vanilla,moderate
ALMAGOR,17/10/2021,FALSE,pleasant,berries,moderate
ALMAGOR,18/10/2021,FALSE,pleasant,oreo,moderate
ABU QUREINAT,18/10/2021,FALSE,pleasant,strawberry,moderate
BAR'AM,18/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,18/10/2021,FALSE,pleasant,berries,moderate
AMIRIM,18/10/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,18/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,19/10/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,19/10/2021,FALSE,pleasant,oreo,moderate
AMIRIM,19/10/2021,FALSE,pleasant,chocolate,moderate
AVI'EL,19/10/2021,FALSE,pleasant,oreo,moderate
ARAD,19/10/2021,FALSE,pleasant,chocolate,moderate
BAR GIYYORA,19/10/2021,FALSE,pleasant,berries,moderate
AMMI'OZ,19/10/2021,FALSE,pleasant,berries,moderate
AHITUV,19/10/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,20/10/2021,FALSE,pleasant,strawberry,moderate
AL-AZY,20/10/2021,FALSE,pleasant,strawberry,moderate
ARBEL,20/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,20/10/2021,FALSE,pleasant,strawberry,moderate
ASHDOT YA'AQOV(IHUD),20/10/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,20/10/2021,FALSE,pleasant,vanilla,moderate
ARBEL,21/10/2021,FALSE,pleasant,vanilla,moderate
ALLONE YIZHAQ,21/10/2021,FALSE,pleasant,strawberry,moderate
ALE ZAHAV,21/10/2021,FALSE,pleasant,oreo,moderate
ADDIRIM,21/10/2021,FALSE,pleasant,oreo,moderate
ASHALIM,21/10/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,21/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,21/10/2021,FALSE,pleasant,strawberry,moderate
ARAD,21/10/2021,FALSE,pleasant,strawberry,moderate
AMMI'AD,21/10/2021,FALSE,pleasant,berries,moderate
AMIRIM,21/10/2021,FALSE,pleasant,berries,moderate
ATERET,21/10/2021,FALSE,pleasant,chocolate,moderate
AVTALYON,22/10/2021,FALSE,pleasant,oreo,moderate
AMIRIM,22/10/2021,FALSE,pleasant,chocolate,moderate
AMIRIM,22/10/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,22/10/2021,FALSE,pleasant,chocolate,moderate
AMMI'AD,22/10/2021,FALSE,pleasant,strawberry,moderate
AMMI'AD,22/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,23/10/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,23/10/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,23/10/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,23/10/2021,FALSE,pleasant,berries,moderate
AZARYA,23/10/2021,FALSE,pleasant,berries,moderate
ANI'AM,23/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,23/10/2021,FALSE,pleasant,vanilla,moderate
AZRIQAM,23/10/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,23/10/2021,FALSE,pleasant,chocolate,moderate
AMMI'AD,24/10/2021,FALSE,pleasant,oreo,moderate
ALMAGOR,24/10/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,24/10/2021,FALSE,pleasant,berries,moderate
ASHDOD,24/10/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,24/10/2021,FALSE,pleasant,oreo,moderate
BAR GIYYORA,24/10/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,24/10/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,24/10/2021,FALSE,pleasant,oreo,moderate
ADI,24/10/2021,FALSE,pleasant,berries,moderate
ARAB AL NAIM,24/10/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,24/10/2021,FALSE,pleasant,vanilla,moderate
BAR GIYYORA,25/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,25/10/2021,FALSE,pleasant,strawberry,moderate
AMMIQAM,25/10/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,25/10/2021,FALSE,pleasant,chocolate,moderate
ANI'AM,25/10/2021,FALSE,pleasant,vanilla,moderate
ABU GHOSH,25/10/2021,FALSE,pleasant,strawberry,moderate
BAR GIYYORA,25/10/2021,FALSE,pleasant,berries,moderate
BAR GIYYORA,25/10/2021,FALSE,pleasant,oreo,moderate
AHI'EZER,26/10/2021,FALSE,pleasant,chocolate,moderate
ASHDOD,26/10/2021,FALSE,pleasant,oreo,moderate
ALLONE ABBA,27/10/2021,FALSE,pleasant,vanilla,moderate
AZARYA,28/10/2021,FALSE,pleasant,strawberry,moderate
ALLONE YIZHAQ,28/10/2021,FALSE,pleasant,chocolate,moderate
AMMI'AD,28/10/2021,FALSE,pleasant,chocolate,moderate
AHUZZAM,28/10/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,28/10/2021,FALSE,pleasant,strawberry,moderate
AMMI'AD,28/10/2021,FALSE,pleasant,oreo,moderate
AMIR,28/10/2021,FALSE,pleasant,strawberry,moderate
AMMI'AD,28/10/2021,FALSE,pleasant,vanilla,moderate
AMIRIM,28/10/2021,FALSE,pleasant,chocolate,moderate
AVDON,28/10/2021,FALSE,pleasant,berries,moderate
ABU GHOSH,29/10/2021,FALSE,pleasant,berries,moderate
ARBEL,29/10/2021,FALSE,pleasant,vanilla,moderate
ASHDOD,29/10/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,29/10/2021,FALSE,pleasant,berries,moderate
AMMI'AD,29/10/2021,FALSE,pleasant,strawberry,moderate
ARAB AL NAIM,30/10/2021,FALSE,pleasant,strawberry,moderate
ANI'AM,30/10/2021,FALSE,pleasant,strawberry,moderate
ALMAGOR,30/10/2021,FALSE,pleasant,berries,moderate
AHUZZAM,30/10/2021,FALSE,pleasant,vanilla,moderate
ALUMMOT,30/10/2021,FALSE,pleasant,chocolate,moderate
ABU QUREINAT,30/10/2021,FALSE,pleasant,strawberry,moderate
ALUMMOT,31/10/2021,FALSE,pleasant,berries,moderate
ALUMMOT,31/10/2021,FALSE,pleasant,berries,moderate
ALMAGOR,31/10/2021,FALSE,pleasant,strawberry,moderate
ATERET,31/10/2021,FALSE,pleasant,berries,moderate
AZOR,31/10/2021,FALSE,pleasant,vanilla,moderate
ATERET,31/10/2021,FALSE,pleasant,vanilla,moderate
ABU QUREINAT,31/10/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,31/10/2021,FALSE,pleasant,chocolate,moderate
ALUMMOT,31/10/2021,FALSE,pleasant,vanilla,moderate
ALUMIM,31/10/2021,FALSE,pleasant,vanilla,moderate
ANI'AM,01/11/2021,FALSE,cold,berries,low
AHITUV,01/11/2021,FALSE,cold,berries,low
AL-AZY,01/11/2021,FALSE,cold,oreo,low
ABU QUREINAT,01/11/2021,FALSE,cold,oreo,low
ATERET,01/11/2021,FALSE,cold,oreo,low
ASHDOD,01/11/2021,FALSE,cold,vanilla,low
BAR GIYYORA,01/11/2021,FALSE,cold,vanilla,low
BAR GIYYORA,01/11/2021,FALSE,cold,berries,low
ATERET,02/11/2021,FALSE,cold,strawberry,low
ALUMMOT,02/11/2021,FALSE,cold,berries,low
ANI'AM,02/11/2021,FALSE,cold,vanilla,low
ATERET,02/11/2021,FALSE,cold,vanilla,low
AFIQ,02/11/2021,FALSE,cold,strawberry,low
ASHDOD,02/11/2021,FALSE,cold,vanilla,low
ABU QUREINAT,02/11/2021,FALSE,cold,berries,low
ASHDOD,03/11/2021,FALSE,cold,oreo,low
ASHDOD,03/11/2021,FALSE,cold,strawberry,low
ABU QUREINAT,03/11/2021,FALSE,cold,strawberry,low
AKKO,03/11/2021,FALSE,cold,chocolate,low
BAR GIYYORA,04/11/2021,FALSE,cold,oreo,low
ALUMMOT,04/11/2021,FALSE,cold,oreo,low
ALUMIM,04/11/2021,FALSE,cold,berries,low
ARGAMAN,04/11/2021,FALSE,cold,chocolate,low
ATERET,04/11/2021,FALSE,cold,oreo,low
AMMI'AD,04/11/2021,FALSE,cold,oreo,low
ANI'AM,04/11/2021,FALSE,cold,strawberry,low
BAR GIYYORA,04/11/2021,FALSE,cold,chocolate,low
AMMI'AD,04/11/2021,FALSE,cold,berries,low
AMMI'AD,05/11/2021,FALSE,cold,strawberry,low
AHUZZAM,05/11/2021,FALSE,cold,vanilla,low
ALMAGOR,05/11/2021,FALSE,cold,oreo,low
AMMI'AD,05/11/2021,FALSE,cold,berries,low
ALUMMOT,05/11/2021,FALSE,cold,vanilla,low
AR'ARA-BANEGEV,05/11/2021,FALSE,cold,oreo,low
ALMAGOR,05/11/2021,FALSE,cold,strawberry,low
ALUMMOT,05/11/2021,FALSE,cold,chocolate,low
AHUZZAM,06/11/2021,FALSE,cold,berries,low
ARAB AL NAIM,06/11/2021,FALSE,cold,berries,low
AMIRIM,06/11/2021,FALSE,cold,berries,low
AYANOT,06/11/2021,FALSE,cold,vanilla,low
AFULA,06/11/2021,FALSE,cold,vanilla,low
AZRIQAM,06/11/2021,FALSE,cold,berries,low
ALUMMOT,06/11/2021,FALSE,cold,berries,low
ASHDOD,06/11/2021,FALSE,cold,chocolate,low
ALMON,06/11/2021,FALSE,cold,strawberry,low
BAR GIYYORA,06/11/2021,FALSE,cold,chocolate,low
ALUMMOT,06/11/2021,FALSE,cold,oreo,low
AHIHUD,06/11/2021,FALSE,cold,vanilla,low
ALUMMOT,06/11/2021,FALSE,cold,chocolate,low
ALFE MENASHE,07/11/2021,FALSE,cold,berries,low
ASHDOD,07/11/2021,FALSE,cold,oreo,low
ATERET,07/11/2021,FALSE,cold,berries,low
ALMAGOR,07/11/2021,FALSE,cold,chocolate,low
AMMI'AD,07/11/2021,FALSE,cold,chocolate,low
AHUZZAM,07/11/2021,FALSE,cold,berries,low
ARUGOT,07/11/2021,FALSE,cold,vanilla,low
ARRABE,07/11/2021,FALSE,cold,strawberry,low
AYYELET HASHAHAR,07/11/2021,FALSE,cold,strawberry,low
ASHDOD,07/11/2021,FALSE,cold,strawberry,low
ALMAGOR,07/11/2021,FALSE,cold,berries,low
ASHERAT,07/11/2021,FALSE,cold,oreo,low
AHUZZAM,07/11/2021,FALSE,cold,strawberry,low
ALMAGOR,08/11/2021,FALSE,cold,oreo,low
AMMI'AD,08/11/2021,FALSE,cold,oreo,low
ATERET,08/11/2021,FALSE,cold,vanilla,low
ATERET,08/11/2021,FALSE,cold,strawberry,low
AMIR,08/11/2021,FALSE,cold,vanilla,low
ASHDOD,08/11/2021,FALSE,cold,oreo,low
ALUMMOT,08/11/2021,FALSE,cold,strawberry,low
ALUMIM,08/11/2021,FALSE,cold,berries,low
ALUMMA,08/11/2021,FALSE,cold,chocolate,low
ALUMMOT,08/11/2021,FALSE,cold,vanilla,low
AMNUN,08/11/2021,FALSE,cold,strawberry,low
AMMI'AD,09/11/2021,FALSE,cold,oreo,low
ATERET,09/11/2021,FALSE,cold,strawberry,low
AMIRIM,09/11/2021,FALSE,cold,chocolate,low
BAR GIYYORA,09/11/2021,FALSE,cold,chocolate,low
